"SalePrice","TotalRooms","Bedrooms","FullBath","HalfBath","Fireplaces","LivArea","GarageArea","PoolArea","YearBuilt","YearSold","BldgType"
140000,6,2,1,0,0,1214,461,0,1965,2007,"1Fam"
118500,4,2,1,0,1,936,384,0,1967,2007,"1Fam"
110000,4,2,1,0,0,1088,520,0,1963,2007,"1Fam"
94750,6,3,1,0,0,960,432,0,1965,2007,"1Fam"
122000,7,3,1,0,1,1351,576,0,1925,2007,"1Fam"
110000,5,2,1,0,0,1179,622,0,1960,2007,"1Fam"
118500,5,3,1,0,0,816,0,0,1990,2007,"Duplex"
133500,7,3,1,0,1,1044,528,0,1976,2007,"1Fam"
148000,6,3,1,1,1,1113,504,0,1976,2007,"1Fam"
141000,11,5,2,1,0,2233,579,0,1979,2007,"Duplex"
155000,5,2,1,1,0,1125,430,0,2006,2007,"1Fam"
157000,5,2,1,1,0,1090,450,0,2005,2007,"1Fam"
171500,6,3,2,1,0,1408,489,0,2005,2007,"1Fam"
183850,15,2,2,1,2,4703,1154,0,2008,2007,"1Fam"
140000,5,2,1,0,0,1072,525,0,2005,2007,"TwnhsE"
131750,4,2,1,0,0,960,392,0,1959,2007,"1Fam"
111000,5,3,1,0,0,948,248,0,1954,2007,"1Fam"
98500,8,4,2,0,0,1195,0,0,1946,2007,"Duplex"
79000,6,3,1,0,0,774,0,0,1931,2007,"1Fam"
108500,4,2,1,0,1,865,216,0,1920,2007,"1Fam"
110000,5,3,1,0,0,894,400,0,1954,2007,"1Fam"
112000,6,2,1,1,0,1346,384,0,1910,2007,"1Fam"
125000,4,2,1,0,1,768,355,0,1955,2007,"1Fam"
79275,5,3,1,0,0,864,528,0,1955,2007,"1Fam"
119000,5,3,1,0,1,948,280,0,1954,2007,"1Fam"
2e+05,14,8,2,0,0,3395,0,0,1914,2007,"2fmCon"
150000,12,6,2,0,0,2592,0,0,1923,2007,"Duplex"
165000,7,3,1,1,2,1502,180,0,1923,2007,"1Fam"
96500,5,2,1,0,0,789,200,0,1926,2007,"1Fam"
136500,6,3,1,0,0,1422,352,0,1926,2007,"1Fam"
146500,8,2,2,0,1,1298,240,0,1921,2007,"1Fam"
175000,7,3,1,1,2,1768,240,0,1937,2007,"1Fam"
148500,5,2,1,0,1,1098,216,0,1930,2007,"1Fam"
141500,7,3,1,0,1,1436,228,0,1921,2007,"1Fam"
189950,7,3,1,1,1,1426,216,0,1918,2007,"1Fam"
135000,6,3,1,0,1,1461,225,0,1926,2007,"1Fam"
164000,7,4,2,0,2,1646,240,0,1941,2007,"1Fam"
90350,4,2,1,0,1,694,352,0,1913,2007,"1Fam"
139000,8,3,2,0,1,1250,552,0,1910,2007,"1Fam"
119750,5,2,1,0,1,954,240,0,1938,2007,"1Fam"
145000,8,4,2,0,0,1958,492,0,1946,2007,"Duplex"
145000,8,4,2,0,0,2002,871,0,1949,2007,"Duplex"
238000,8,4,2,1,1,1718,264,0,1927,2007,"1Fam"
153500,7,2,1,1,1,1226,400,0,1951,2007,"1Fam"
239000,10,4,2,1,1,2624,864,0,1918,2007,"1Fam"
359100,10,4,2,1,2,3194,380,0,1934,2007,"1Fam"
188000,7,4,2,0,1,1755,231,0,1930,2007,"1Fam"
220000,7,3,1,1,1,1991,432,0,1932,2007,"1Fam"
140000,5,3,2,0,0,1355,528,0,1941,2007,"2fmCon"
315000,10,3,2,1,2,2727,440,0,1932,2007,"1Fam"
259500,9,3,2,1,1,2320,180,0,1945,2007,"1Fam"
257500,7,3,2,0,2,1839,416,0,1957,2007,"1Fam"
219500,6,3,1,1,2,1740,240,0,1940,2007,"1Fam"
217000,7,3,2,0,2,2259,450,0,1953,2007,"1Fam"
201000,6,3,1,1,3,1560,580,0,1960,2007,"1Fam"
215000,7,3,2,0,2,1488,552,0,1968,2007,"1Fam"
123900,5,2,1,0,1,1045,462,0,1980,2007,"Twnhs"
170000,7,4,2,0,0,1680,628,0,1995,2007,"1Fam"
2e+05,4,1,1,0,0,1020,509,0,1988,2007,"TwnhsE"
198000,7,3,2,0,2,1696,625,0,1971,2007,"1Fam"
315000,6,2,2,1,1,2726,691,228,1986,2007,"1Fam"
115000,7,3,2,0,0,1517,0,0,1919,2007,"1Fam"
141000,6,3,1,0,0,1215,720,0,1940,2007,"1Fam"
87000,5,2,1,0,0,803,360,0,1941,2007,"1Fam"
129850,6,3,2,0,0,1601,0,0,1925,2007,"1Fam"
1e+05,4,3,1,0,0,1123,264,0,1939,2007,"1Fam"
75200,5,2,1,0,0,816,100,0,1922,2007,"1Fam"
118400,6,2,1,0,1,1012,308,0,1920,2007,"1Fam"
67000,6,2,1,0,0,1077,338,0,1920,2007,"1Fam"
152000,6,4,1,1,0,1558,282,0,1950,2007,"1Fam"
68104,4,1,1,0,0,845,256,0,1939,2007,"1Fam"
119600,9,4,2,0,0,1991,0,0,1895,2007,"2fmCon"
140000,6,3,1,0,0,1073,720,0,1957,2007,"1Fam"
124900,5,2,1,0,0,1001,216,0,1930,2007,"1Fam"
375000,5,2,2,0,1,1625,495,0,2006,2007,"TwnhsE"
235000,5,2,2,0,1,1625,538,0,2006,2007,"TwnhsE"
183500,5,2,2,0,1,1299,486,0,1979,2007,"1Fam"
156000,5,2,1,0,1,912,470,0,1978,2007,"1Fam"
134000,5,3,1,1,0,1080,484,0,1983,2007,"1Fam"
215000,6,3,2,0,1,1392,650,0,2002,2007,"1Fam"
245000,4,1,1,1,1,1409,576,0,2002,2007,"1Fam"
210000,6,3,2,0,1,1478,506,0,1991,2007,"1Fam"
148000,4,3,1,0,0,918,360,0,1975,2007,"1Fam"
143000,5,2,1,0,1,1026,528,0,1974,2007,"1Fam"
244000,5,2,2,0,2,1501,512,0,1987,2007,"TwnhsE"
170000,5,2,1,1,2,1328,308,0,1959,2007,"1Fam"
257000,7,4,2,1,1,2279,461,0,1958,2007,"1Fam"
231713,7,3,2,0,0,1689,433,0,2006,2007,"1Fam"
265900,6,2,2,0,1,1484,472,0,2006,2007,"1Fam"
239000,7,3,2,0,1,1571,722,0,2007,2007,"1Fam"
248900,6,3,2,0,1,1646,870,0,2006,2007,"1Fam"
174000,6,3,2,0,0,1240,528,0,1985,2007,"1Fam"
187500,7,3,2,1,1,1717,400,0,1990,2007,"1Fam"
204000,7,3,2,1,0,1756,422,0,1996,2007,"1Fam"
180500,5,2,2,0,0,1312,471,0,2001,2007,"1Fam"
187500,6,3,2,0,1,1146,438,0,2003,2007,"1Fam"
282000,6,2,2,0,1,1922,692,0,2002,2007,"1Fam"
178000,7,3,2,0,1,1491,571,0,1996,2007,"1Fam"
270000,9,3,2,0,1,1629,808,0,2002,2007,"1Fam"
279900,10,5,3,1,1,2486,452,0,2003,2007,"1Fam"
186700,5,3,1,1,2,1572,995,0,1963,2007,"1Fam"
283463,7,3,2,0,1,1776,712,0,2006,2007,"1Fam"
392000,8,3,2,0,1,1824,932,0,2006,2007,"1Fam"
281213,9,4,2,1,1,2482,642,0,2005,2007,"1Fam"
147000,6,3,1,0,0,1120,0,0,2007,2007,"1Fam"
130000,9,2,1,0,0,2034,1041,561,1953,2007,"1Fam"
140000,3,0,0,1,0,936,460,0,1996,2007,"TwnhsE"
132250,5,3,1,0,0,1040,648,0,1963,2007,"1Fam"
143000,8,4,2,0,0,1632,576,0,1967,2007,"Duplex"
168000,7,3,1,0,1,1622,1356,0,1961,2007,"2fmCon"
129900,6,3,1,0,1,1060,572,0,1976,2007,"TwnhsE"
134000,6,3,1,1,1,1142,528,0,1976,2007,"TwnhsE"
85500,5,3,1,1,0,1092,253,0,1972,2007,"Twnhs"
106500,4,2,1,0,0,992,297,0,1970,2007,"Twnhs"
93900,5,3,1,1,0,1092,0,0,1970,2007,"TwnhsE"
75000,6,3,1,1,0,1092,286,0,1970,2007,"Twnhs"
84500,3,1,1,0,0,630,0,0,1970,2007,"Twnhs"
75190,6,3,1,1,0,1092,286,0,1976,2007,"Twnhs"
146800,5,3,1,0,2,1062,539,0,1976,2007,"1Fam"
153500,4,1,1,0,1,1008,678,0,1977,2007,"1Fam"
188000,6,3,2,0,1,1356,528,0,1977,2007,"1Fam"
196000,6,3,1,1,2,1676,672,0,1977,2007,"1Fam"
157000,6,3,1,1,1,1432,531,0,1977,2007,"1Fam"
138000,5,2,1,0,0,796,0,0,1971,2007,"1Fam"
129500,5,2,1,0,0,768,624,0,1970,2007,"1Fam"
80000,6,3,1,0,0,1608,444,0,1961,2007,"1Fam"
129500,4,2,1,0,0,845,360,0,1982,2007,"1Fam"
135000,6,3,1,1,0,1178,502,0,1976,2007,"1Fam"
124500,5,2,1,0,0,816,264,0,1982,2007,"1Fam"
139000,4,2,1,0,0,816,264,0,1983,2007,"1Fam"
93500,5,3,1,0,0,974,0,0,1991,2007,"1Fam"
124500,5,3,1,0,0,887,288,0,1984,2007,"1Fam"
149900,5,2,2,0,0,1293,452,0,1954,2006,"1Fam"
157500,5,2,1,0,2,1024,313,0,1956,2006,"1Fam"
169000,7,3,1,1,1,1797,963,0,1957,2006,"1Fam"
252000,4,1,1,1,2,1390,550,0,1957,2006,"1Fam"
192100,8,3,2,0,1,1851,506,0,1969,2006,"1Fam"
183500,6,3,2,1,1,1525,400,0,1997,2006,"1Fam"
222000,8,4,2,1,1,2236,642,0,1997,2006,"1Fam"
170000,7,3,2,1,1,1671,423,0,1995,2006,"1Fam"
187500,6,3,2,1,1,1498,409,0,1995,2006,"1Fam"
202000,7,3,2,1,1,1776,443,0,1996,2006,"1Fam"
185000,8,3,2,1,1,1511,413,0,1997,2006,"1Fam"
320000,9,4,2,1,1,2462,576,0,2005,2006,"1Fam"
240000,7,3,2,0,1,1670,690,0,2006,2006,"1Fam"
250000,7,4,2,1,1,2064,527,0,2005,2006,"1Fam"
239900,8,3,2,1,1,1801,800,0,2005,2006,"1Fam"
309000,9,3,2,1,1,2212,773,0,2005,2006,"1Fam"
274725,9,3,2,1,1,2021,422,0,2006,2006,"1Fam"
270000,9,4,2,1,0,2687,618,0,1994,2006,"1Fam"
183500,6,3,2,0,1,1169,402,0,1993,2006,"1Fam"
165600,6,3,2,1,1,1501,420,0,1993,2006,"1Fam"
176500,8,3,2,1,1,1632,462,0,1998,2006,"1Fam"
130000,5,2,2,0,0,1204,461,0,1987,2006,"TwnhsE"
239000,5,2,2,0,1,1767,504,0,1987,2006,"TwnhsE"
275000,5,2,2,0,1,1742,564,0,1985,2006,"1Fam"
356383,11,4,2,1,1,2473,675,0,2006,2006,"1Fam"
361919,10,4,2,1,1,2576,666,0,2006,2006,"1Fam"
401179,10,4,3,1,1,2795,660,0,2005,2006,"1Fam"
438780,10,3,3,1,1,2945,641,0,2006,2006,"1Fam"
169000,7,2,2,0,1,2320,672,0,1948,2006,"1Fam"
145000,5,3,1,0,0,1056,572,0,1955,2006,"2fmCon"
318000,7,2,2,0,1,1714,517,0,2005,2006,"TwnhsE"
319000,7,3,2,0,1,1826,758,0,2005,2006,"1Fam"
202500,8,3,2,0,0,1621,440,0,1984,2006,"1Fam"
229000,9,4,2,1,0,2183,786,0,1988,2006,"1Fam"
235000,9,3,2,1,1,2263,539,0,1977,2006,"1Fam"
190000,6,3,2,1,1,1574,566,0,1976,2006,"1Fam"
169000,5,2,1,0,1,1102,582,0,1980,2006,"1Fam"
241500,6,3,2,0,1,1872,604,0,1988,2006,"1Fam"
188900,8,4,2,1,1,1857,482,0,1978,2006,"1Fam"
207500,7,3,2,0,1,1686,612,0,1980,2006,"1Fam"
250000,12,5,3,1,2,2784,564,519,1978,2006,"1Fam"
179900,6,3,2,1,1,1552,434,0,1975,2006,"1Fam"
172000,5,2,1,0,1,1083,596,0,1976,2006,"1Fam"
294323,8,3,2,1,1,2318,541,0,2005,2006,"1Fam"
184500,8,3,3,0,1,1875,485,0,1975,2006,"1Fam"
153500,6,3,1,1,0,1074,495,0,1975,2006,"1Fam"
162900,8,4,2,1,1,1664,528,0,1976,2006,"1Fam"
181000,5,3,1,1,1,1309,484,648,1974,2006,"1Fam"
155000,6,3,2,0,0,1103,462,0,1974,2006,"1Fam"
138800,6,3,1,0,0,1096,299,0,1969,2006,"1Fam"
116050,5,3,1,0,0,864,280,0,1970,2006,"1Fam"
88000,5,3,1,0,0,858,0,0,1971,2006,"1Fam"
97500,5,3,1,0,0,874,576,0,1971,2006,"1Fam"
190000,4,2,2,0,0,1419,543,0,2002,2006,"TwnhsE"
105500,6,3,1,1,0,1092,440,0,1973,2006,"TwnhsE"
125500,7,3,1,1,1,1365,440,0,1973,2006,"TwnhsE"
83000,5,2,1,1,0,987,264,0,1973,2006,"Twnhs"
116000,6,3,1,1,0,1030,264,0,1972,2006,"Twnhs"
91500,7,3,1,1,0,1218,0,0,1971,2006,"Twnhs"
118000,7,3,1,1,0,1218,264,0,1972,2006,"Twnhs"
89000,5,2,1,1,0,948,264,0,1972,2006,"Twnhs"
108000,6,3,1,1,0,1092,264,0,1972,2006,"Twnhs"
94500,5,2,1,1,1,987,288,0,1972,2006,"Twnhs"
146300,4,2,2,0,1,1069,440,0,1975,2006,"TwnhsE"
145000,6,3,1,0,1,1387,300,0,1967,2006,"1Fam"
123000,6,3,1,0,1,900,288,0,1967,2006,"1Fam"
137500,4,2,2,0,0,1055,319,0,1976,2006,"Twnhs"
144000,6,3,2,1,1,1456,460,0,1976,2006,"Twnhs"
315000,8,3,2,0,1,1980,770,0,2004,2006,"1Fam"
412083,11,4,2,1,1,2589,831,0,2006,2006,"1Fam"
342643,9,4,3,1,0,2596,840,0,2006,2006,"1Fam"
252000,6,2,2,0,1,1618,880,0,2004,2006,"1Fam"
293000,8,4,2,0,0,1740,874,0,2006,2006,"1Fam"
415000,7,2,2,0,1,1868,1085,0,2005,2006,"1Fam"
326000,8,3,2,0,1,1850,772,0,2004,2006,"1Fam"
325300,9,4,3,1,1,2376,853,0,2005,2006,"1Fam"
309000,9,4,3,1,1,2452,691,0,2004,2006,"1Fam"
3e+05,10,4,2,1,1,2206,670,0,2005,2006,"1Fam"
275500,8,3,2,1,1,2098,878,0,2005,2006,"1Fam"
338500,8,3,2,1,1,2091,521,0,2005,2006,"1Fam"
345000,11,4,3,0,2,2324,736,0,2005,2006,"1Fam"
298236,10,4,2,1,1,2389,672,0,2006,2006,"1Fam"
329900,10,4,2,1,1,2358,784,0,2005,2006,"1Fam"
360000,8,3,2,0,3,1944,708,0,2003,2006,"1Fam"
281000,8,3,2,1,1,1970,753,0,2006,2006,"1Fam"
372397,6,2,2,0,1,1792,925,0,2005,2006,"1Fam"
378000,7,2,2,0,1,1780,816,0,2004,2006,"1Fam"
374000,6,2,2,0,1,1792,874,0,2003,2006,"1Fam"
437154,10,4,2,1,2,2728,706,0,2005,2006,"1Fam"
275000,8,3,2,1,1,1904,736,0,2005,2006,"1Fam"
279000,9,3,2,1,1,1914,746,0,2004,2006,"1Fam"
185850,6,2,2,0,1,1364,484,0,2005,2006,"TwnhsE"
282500,6,2,2,0,1,1565,556,0,2005,2006,"TwnhsE"
202500,6,2,2,0,1,1368,474,0,2005,2006,"TwnhsE"
202665,6,2,2,0,1,1368,474,0,2005,2006,"TwnhsE"
332200,6,1,2,0,1,1686,899,0,2006,2006,"TwnhsE"
310090,6,2,2,0,1,1666,575,0,2006,2006,"TwnhsE"
171750,6,2,2,0,1,1405,478,0,2003,2006,"TwnhsE"
169990,6,3,2,0,1,1316,397,0,2005,2006,"1Fam"
170440,8,3,2,1,1,1456,390,0,2005,2006,"1Fam"
169985,8,3,2,1,0,1492,440,0,2006,2006,"1Fam"
179665,7,3,2,1,1,1496,426,0,2006,2006,"1Fam"
219210,9,4,2,1,1,1863,660,0,2006,2006,"1Fam"
174190,6,3,2,0,0,1326,427,0,2006,2006,"1Fam"
172785,8,3,2,1,0,1456,429,0,2006,2006,"1Fam"
258000,9,4,2,1,1,2373,632,0,2004,2006,"1Fam"
185101,8,3,2,1,0,1492,440,0,2006,2006,"1Fam"
210250,6,2,2,0,1,1364,437,0,2006,2006,"TwnhsE"
234000,7,2,2,0,1,1557,420,0,2003,2006,"TwnhsE"
215000,7,2,2,0,1,1456,400,0,2003,2006,"TwnhsE"
246990,5,2,2,0,1,1511,398,0,2002,2006,"TwnhsE"
178740,6,2,2,0,1,1414,398,0,2004,2006,"TwnhsE"
225000,7,2,2,0,1,1548,388,0,2004,2006,"TwnhsE"
167240,5,2,2,0,0,1248,438,0,2005,2006,"TwnhsE"
156820,6,2,2,0,0,1142,440,0,2005,2006,"TwnhsE"
213490,6,2,2,0,1,1506,440,0,2005,2006,"TwnhsE"
264561,7,1,2,0,1,1567,648,0,2006,2006,"TwnhsE"
246578,6,2,2,0,1,1500,648,0,2006,2006,"TwnhsE"
192140,7,4,2,1,1,1838,372,0,2005,2006,"1Fam"
183200,7,3,2,1,1,1509,393,0,2002,2006,"1Fam"
178000,6,3,2,1,1,1414,403,0,2004,2006,"1Fam"
201490,7,3,2,1,1,1598,433,0,2004,2006,"1Fam"
230500,7,3,2,1,1,1936,504,0,2000,2006,"1Fam"
180000,8,3,2,1,1,1509,393,0,2003,2006,"1Fam"
172400,7,3,2,1,1,1664,460,0,2000,2006,"1Fam"
215000,9,3,2,1,1,1889,431,0,2000,2006,"1Fam"
199900,10,4,2,1,1,1886,431,0,1998,2006,"1Fam"
173000,7,3,2,1,1,1671,472,0,2000,2006,"1Fam"
287602,8,4,3,1,0,2322,617,0,2006,2006,"1Fam"
230000,8,4,2,1,1,2291,429,0,1999,2006,"1Fam"
348000,7,3,2,1,1,2392,870,0,1997,2006,"1Fam"
286000,7,3,2,1,1,1976,885,0,1998,2006,"1Fam"
3e+05,7,3,2,1,1,2234,768,0,2000,2006,"1Fam"
405000,9,4,2,1,1,2855,774,0,2000,2006,"1Fam"
280000,7,3,2,1,1,1924,592,0,1998,2006,"1Fam"
258000,10,4,2,1,1,2263,420,0,1998,2006,"1Fam"
350000,9,4,2,1,1,2726,725,0,1995,2006,"1Fam"
321000,9,4,2,1,1,2494,803,0,1994,2006,"1Fam"
290000,8,4,2,1,1,2526,844,0,1994,2006,"1Fam"
315000,8,3,2,1,1,2799,704,0,1993,2006,"1Fam"
252000,8,3,2,1,1,1964,760,0,2005,2006,"1Fam"
423000,8,1,1,1,1,2097,1134,0,2005,2006,"1Fam"
290000,8,3,2,0,1,1660,500,0,2006,2006,"1Fam"
232000,7,3,2,0,0,1616,834,0,2005,2006,"1Fam"
199000,7,3,2,0,0,1504,510,0,2006,2006,"1Fam"
198600,5,2,2,0,0,1278,584,0,2006,2006,"1Fam"
405749,11,3,3,1,1,2640,792,0,2006,2006,"1Fam"
232600,7,3,2,0,1,1489,776,0,2006,2006,"1Fam"
266000,8,3,2,1,1,1939,1053,0,2006,2006,"1Fam"
186500,6,3,2,1,0,1553,615,0,2005,2006,"1Fam"
200825,7,3,2,1,0,1716,615,0,2005,2006,"1Fam"
197000,6,3,2,1,0,1576,614,0,2006,2006,"1Fam"
185000,5,2,2,0,0,1262,572,0,2006,2006,"1Fam"
176000,6,3,2,0,1,1266,453,0,2005,2006,"1Fam"
187750,5,2,2,0,1,1301,572,0,2006,2006,"1Fam"
139500,5,3,1,1,0,1142,0,0,2005,2006,"1Fam"
186800,6,3,2,0,0,1400,612,0,2005,2006,"1Fam"
132000,6,3,1,1,0,1131,0,0,2005,2006,"1Fam"
142500,6,3,1,1,0,1141,484,0,2005,2006,"1Fam"
158000,5,3,1,1,0,1158,576,0,2004,2006,"1Fam"
184000,8,3,2,1,0,1686,462,0,2005,2006,"1Fam"
184900,7,3,2,1,0,1585,449,0,2005,2006,"1Fam"
187000,7,3,2,1,0,1837,688,0,1997,2006,"1Fam"
175900,7,3,2,1,0,1603,484,0,1992,2006,"1Fam"
248500,7,3,2,1,0,1731,462,0,1992,2006,"1Fam"
172000,5,2,2,0,0,1398,542,0,1990,2006,"TwnhsE"
151000,5,2,2,0,0,1217,484,0,1991,2006,"TwnhsE"
150000,6,3,2,1,0,1320,472,0,1994,2006,"1Fam"
107000,5,2,1,0,0,1056,384,0,1966,2006,"1Fam"
119900,6,3,1,0,0,965,300,0,1965,2006,"1Fam"
129500,6,3,1,0,0,988,624,0,1962,2006,"1Fam"
125000,10,6,2,0,0,1728,504,0,1963,2006,"Duplex"
119500,10,4,2,0,0,1654,528,0,1977,2006,"Duplex"
144000,6,2,1,0,1,1211,576,0,1962,2006,"1Fam"
151000,6,3,1,0,1,1212,492,0,1977,2006,"1Fam"
126000,5,3,1,0,0,984,310,0,1965,2006,"1Fam"
116000,5,3,1,0,0,909,294,0,1968,2006,"1Fam"
133500,5,2,1,0,0,925,484,0,1963,2006,"1Fam"
120875,5,3,1,1,0,1024,308,0,1965,2006,"1Fam"
137000,5,3,1,0,0,935,288,0,1965,2006,"1Fam"
124000,6,3,1,0,0,912,0,0,1964,2006,"1Fam"
135000,6,3,1,0,1,1236,288,0,1961,2006,"1Fam"
129200,6,3,1,0,1,941,288,0,1967,2006,"1Fam"
260000,9,3,2,0,4,2646,550,800,1974,2006,"1Fam"
260000,9,4,2,1,1,2417,462,0,1991,2006,"1Fam"
334000,9,3,2,1,3,2826,888,0,1992,2006,"1Fam"
310000,10,5,2,1,1,2520,796,0,1993,2006,"1Fam"
268000,9,4,2,1,1,2295,590,0,1992,2006,"1Fam"
262000,5,2,2,0,1,1624,757,0,1994,2006,"1Fam"
176400,5,1,1,1,1,1143,588,0,2004,2006,"TwnhsE"
197000,4,1,1,1,1,1247,550,0,2005,2006,"TwnhsE"
151000,4,2,2,1,0,1200,480,0,2005,2006,"TwnhsE"
147400,4,2,2,1,0,1223,480,0,2005,2006,"Twnhs"
149900,4,2,2,1,0,1223,480,0,2005,2006,"Twnhs"
144152,4,2,2,1,0,1200,480,0,2005,2006,"TwnhsE"
166000,4,2,2,1,0,1524,440,0,2000,2006,"TwnhsE"
183900,6,3,2,1,0,1452,506,0,1999,2006,"TwnhsE"
165000,6,3,2,1,0,1382,490,0,2000,2006,"Twnhs"
139000,4,2,2,1,0,1080,496,0,2003,2006,"TwnhsE"
2e+05,6,3,2,1,1,1694,434,0,1997,2006,"1Fam"
221000,6,3,2,0,1,1568,564,0,2001,2006,"1Fam"
270000,6,2,1,1,1,1494,481,0,1995,2006,"TwnhsE"
165000,6,3,1,1,1,1208,546,0,1977,2006,"1Fam"
214000,4,1,1,0,3,1235,484,0,1980,2006,"Twnhs"
188000,4,1,1,0,1,1036,484,0,1980,2006,"Twnhs"
190000,4,1,1,0,1,1226,484,0,1980,2006,"TwnhsE"
170000,4,1,1,0,1,1226,484,0,1978,2006,"Twnhs"
385000,5,0,0,1,1,1842,894,0,1981,2006,"1Fam"
146500,6,2,2,0,0,1193,501,0,1972,2006,"2fmCon"
170000,8,4,3,0,1,1920,487,0,1968,2006,"1Fam"
262500,9,3,2,0,1,2156,508,0,1968,2006,"1Fam"
179900,7,3,2,1,1,1416,776,0,1968,2006,"1Fam"
250000,9,4,2,1,1,2654,619,0,1968,2006,"1Fam"
165150,8,4,1,2,1,1790,484,0,1972,2006,"1Fam"
164500,7,3,2,0,0,1334,477,0,1967,2006,"1Fam"
140000,6,3,1,1,0,1164,528,0,1969,2006,"1Fam"
135500,6,3,2,0,0,980,384,0,1967,2006,"1Fam"
142000,6,3,1,0,0,1051,504,0,1968,2006,"1Fam"
155000,7,4,1,1,0,1770,530,0,1968,2006,"1Fam"
157500,4,2,1,0,1,976,504,0,1968,2006,"1Fam"
138500,5,3,1,1,0,1052,288,0,1968,2006,"1Fam"
140000,6,3,1,0,0,898,326,0,1968,2006,"1Fam"
124400,6,3,1,0,0,1051,264,0,1966,2006,"1Fam"
158000,6,3,1,0,0,1141,568,0,1967,2006,"1Fam"
146000,6,1,1,1,0,1200,884,0,1965,2006,"1Fam"
190000,8,4,2,1,1,1993,495,0,1971,2006,"1Fam"
136500,6,3,1,0,0,1050,368,0,1961,2006,"1Fam"
129900,5,3,1,0,0,864,624,0,1958,2006,"1Fam"
145000,8,4,2,0,0,1712,588,0,1959,2006,"Duplex"
185900,7,3,2,0,2,1565,299,0,1965,2006,"2fmCon"
160000,6,3,1,0,2,1251,461,0,1964,2006,"1Fam"
167000,7,3,1,1,1,1488,430,0,1964,2006,"1Fam"
157500,7,4,1,1,1,1440,480,0,1964,2006,"1Fam"
140000,6,2,1,0,0,1095,264,0,1958,2006,"2fmCon"
150000,6,3,1,1,0,1053,750,0,1958,2006,"1Fam"
151500,6,3,1,0,0,1248,286,0,1960,2006,"1Fam"
129800,4,2,1,0,1,816,240,0,1934,2006,"1Fam"
137000,4,2,1,0,1,1008,275,0,1954,2006,"1Fam"
137000,5,2,1,0,1,1043,273,0,1947,2006,"1Fam"
121600,5,3,1,1,0,1230,305,0,1946,2006,"1Fam"
85500,4,2,1,0,0,869,0,0,1923,2006,"1Fam"
79900,5,1,1,0,0,747,528,0,1926,2006,"1Fam"
127000,5,3,1,0,0,1252,576,0,1908,2006,"1Fam"
161000,7,3,1,0,1,1433,441,0,1961,2006,"1Fam"
146500,6,2,1,0,1,1624,240,0,1952,2006,"1Fam"
135000,7,3,1,0,0,1216,280,0,1951,2006,"1Fam"
137900,7,4,2,0,0,2136,528,0,1951,2006,"1Fam"
133000,5,3,1,0,2,1578,240,0,1941,2006,"1Fam"
137000,7,3,1,1,1,1728,234,0,1949,2006,"1Fam"
121000,5,2,1,0,0,936,240,0,1954,2006,"1Fam"
119000,8,4,2,0,0,1584,506,0,1967,2006,"Duplex"
172000,6,3,1,0,2,1246,441,0,1964,2006,"1Fam"
98600,6,2,1,0,0,1235,480,0,1961,2006,"1Fam"
226000,8,4,2,1,2,2157,487,0,1966,2006,"1Fam"
118000,5,2,1,0,0,1128,286,0,1954,2006,"1Fam"
235000,8,4,2,0,1,3112,795,512,1918,2006,"1Fam"
135000,5,2,1,0,0,1008,430,0,1963,2006,"1Fam"
132500,6,3,1,0,0,1190,540,0,1962,2006,"Duplex"
143000,6,3,1,0,1,1144,796,0,1959,2006,"1Fam"
132000,6,3,1,1,1,1364,331,0,1957,2006,"1Fam"
145250,7,3,1,1,0,1383,292,0,1960,2006,"1Fam"
162000,7,3,1,1,1,1336,488,0,1958,2006,"1Fam"
148000,6,3,1,0,1,1370,300,0,1956,2006,"1Fam"
141000,6,2,1,0,1,1092,299,0,1957,2006,"1Fam"
153000,6,3,1,0,1,1124,353,0,1956,2006,"1Fam"
134450,6,2,1,0,1,1236,447,0,1957,2006,"1Fam"
135960,4,2,1,0,2,943,600,0,1979,2006,"Duplex"
156000,6,3,1,0,0,1050,286,0,1954,2006,"1Fam"
140000,5,2,1,0,1,1375,451,0,1954,2006,"1Fam"
139500,4,2,1,0,0,1008,280,0,1952,2006,"1Fam"
155000,5,2,1,1,1,1575,400,0,1951,2006,"1Fam"
127000,6,3,1,0,0,1145,684,0,1956,2006,"1Fam"
133500,6,2,1,0,1,1005,319,0,1956,2006,"1Fam"
125000,6,3,1,1,0,1056,300,0,1955,2006,"1Fam"
142000,4,2,1,0,0,884,270,0,1951,2006,"1Fam"
167000,7,3,1,1,3,2039,791,0,1941,2006,"1Fam"
159000,6,2,1,0,0,1384,896,0,1956,2006,"1Fam"
180000,10,5,2,1,1,2640,1008,0,1925,2006,"2fmCon"
127000,6,3,1,1,0,1312,649,0,1947,2006,"1Fam"
112000,6,2,2,0,0,1310,398,0,1924,2006,"1Fam"
99800,5,2,1,0,0,713,371,0,1930,2006,"1Fam"
117000,4,2,1,0,0,833,326,0,1954,2006,"1Fam"
108480,4,2,1,0,0,1073,326,0,1921,2006,"1Fam"
68000,4,2,1,0,0,715,660,0,1929,2006,"1Fam"
86900,5,1,1,0,0,720,280,0,1900,2006,"1Fam"
120000,5,2,1,0,1,1130,720,0,1920,2006,"1Fam"
155500,7,3,2,0,1,1595,528,0,1915,2006,"1Fam"
