"listing_id","id","date","reviewer_id","reviewer_name","comments","review_scores_rating"
8427028,49413179,"2015-10-03",27675535,"Sara","Stayed in Bleik's home for the weekend. It was beautiful with an amazing view(enormous windows in the living room), loved the private door/balcony/stair/fire escape entrance from his room! looks exactly like the pictures! Bleik welcomed us and his roommates were friendly! Glad to have stayed here and hope to stay here again on our next visit!",5
8435067,50508282,"2015-10-12",44362375,"Alexis","Jack was a lovely host. He was on time and great with instructions . His room and linens where very clean and so was the bathroom. The apartment is In a great area and just a few blocks away from subway and amazing cafes and bars . I would for sure recommend this to a friend .",5
8439145,189752898,"2017-09-02",84783118,"Kamel","My wife and I had a great time in George's apartment. The location is perfect and the apartment is simple and very pleasant. My wife particularly appreciated his scientific decorative items. Georges, whom we have not had the opportunity of meeting, seems to be very kind and helpful in his messages. The doormen were very respectful. 
We loved the apartment, we loved NYC ! We highly recommend it !",4
8443516,52086319,"2015-10-26",44279523,"Lauren","Zach's place is the perfect home base -- clean, cozy and RIGHT on top of the L and M trains. Can't stress that enough. We were only in NYC for 4 days so we didn't spend much time in the apartment, but te neighborhood is vibrant and it was incredibly easy to get to Manhattan (about 20 minutes) and Williamsburg (10-15 minutes) that I would definitely stay there again. Thanks so much Zach!!!",5
8459687,96485523,"2016-08-23",455568,"Emma","Alisa and Dante's place is situated in an excellent part of town, a stone's throw from Prospect Park and in a neighborhood with a lot of activity.  Their home is spacious and has a nice view of the inner courtyard.  Great place to stay, would recommend it!",5
8468180,58849576,"2016-01-05",12418258,"Erin","The apartment was lovely and very near Central Park., which made for a lovely walk each morning. We enjoyed our stay very much and Charlie was quite helpful. Would definitely stay here again.",5
8472812,51634605,"2015-10-22",44856098,"Cecilia","Noelle's place was awesome. She got in touch with us throughout the trip and gave us fabulous recommendations. Her place was clean, nice and cozy. We felt welcomed. Everything was nearby and close to the subway if needed. When I come back to NY, I hope I can stay at her place again.  We really enjoyed our trip and Noelle made it easy to communicate back and forth if we needed.",5
8473623,48832364,"2015-09-28",44798909,"Leslie","Accurate information. Fresh flowers in apartment.",5
8482952,123502647,"2016-12-29",1471181,"Tonia","Great apartment in a great neighborhood!!",5
8488615,52271652,"2015-10-27",10313622,"Kevin","Loved my stay here. The apartment is clean and bright. We were met on arrival and everything was explained perfectly. If we needed to ask anything we could email and there was a response within minutes. Would recommend to anyone.",5
8496897,48965087,"2015-09-29",8942874,"Idalia","Where to begin? Nicole & Emiliano were angels because my prior host had cancelled my reservation the day before i was flying out to NYC due to construction issues so when AirBnB recommended me this apartment, I was so happy to hear that it was available! The apartment is very spacious for a NYC apartment which is better than getting a small overpriced hotel. The bed was so comfortable and the apartment was SPOTLESS, smelled AMAZING as soon as you walked in. The area CAN'T be beat! You are literally in the middle of everything within walking distance to transportation and famous NYC sites! As a female traveler, i felt very safe in the neighborhood & in NYC in general! Thank you again E&N!",5
8501823,53972386,"2015-11-15",6978524,"Mitchell","Had a wonderful time and really felt at home. This was my first extended stay in NYC and I couldn't of made a better choice. Ian was very helpful and got me feeling like a New Yorker in no time!",5
8503064,49272547,"2015-10-02",3588043,"Terpsichori","Gina's place is the perfect way to experience New York. It is ideally located, near to the best cafes, shops and bars of Bushwick and 2' from the subway station. The place feels like a hotel room- clean and new, with its own en suite bathroom. It also has access to the building's rooftop which has the most amazing view you could ask for. But the best part of it was Gina herself. She sent us a long list with her favourite spots in the neighbourhood and the city and she made sure we felt welcome. We'd definitely stay there again and we recomend it to anyone interested in experiencing the creative part of NYC.",5
8503280,52415591,"2015-10-29",7899619,"Basak","I spent 1 month at Natalie's place and it was great ! Everything was accurate with the listing on the post and she was so helpful. When you have a question she was just a phone away and answering me asap. Also her (Hidden by Airbnb) were so cool and was helping me all the time even with my stupid problems like laundry :) Neighbourhood was also good located to reach Manhattan or Williamsburg night-outs.  I recommend this place to everyone who wants to have an unforgettable experience in nyc !!",5
